pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches
FF,2024-04-15,95.8,-1.02,5.26,"Arrighetti, Spencer",660670,681293,,ball,,,,,11,Ball,R,R,R,HOU,ATL,B,,,1,2,2024,-0.88,1.38,-1.4199295778295191,3.907027387249838,,,,0,1,Top,,,,,,,0.9395523879316384,-139.4786691485283,-1.0276046709695588,-11.633136655003524,34.95406126724545,-14.31267415323428,3.44051707911722,1.52758867125142,,,,96.6,2311,7.0,746406,673237,547989,514888,608324,665161,676801,643289,663656,53.54,,,,,,,,1,4,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,224,-0.004,0.04,,,,-0.04,,0,0,0.507,0.493,24,26,24,27,1,0,5,1,9,1,1.13,0.88,0.88,26.8,,,,,
FF,2024-04-15,95.7,-0.94,5.4,"Arrighetti, Spencer",660670,681293,,ball,,,,,11,Ball,R,R,R,HOU,ATL,B,,,0,2,2024,-0.84,1.55,-0.815819989404466,4.960607967310488,,,,0,1,Top,,,,,,,2.2338388894177923,-139.3055097667337,1.0109123763366763,-11.345922126486474,34.46029279423978,-12.64340923340857,3.38818546685685,1.47518995190328,,,,96.4,2324,6.9,746406,673237,547989,514888,608324,665161,676801,643289,663656,53.57,,,,,,,,1,3,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,219,-0.002,0.023,,,,-0.023,,0,0,0.509,0.491,24,26,24,27,1,0,5,1,9,1,0.96,0.84,0.84,27.7,,,,,
FF,2024-04-15,94.8,-1.01,5.14,"Arrighetti, Spencer",660670,681293,,swinging_strike,,,,,1,Swinging Strike,R,R,R,HOU,ATL,S,,,0,1,2024,-1.08,1.19,-0.4430175238042746,3.2203464465347875,,,,0,1,Top,,,,,,,3.990707012198396,-137.96650663622032,-2.034203012947471,-14.692649181603551,32.582645986431565,-16.761805185883095,3.53,1.59,,,,96.8,2288,7.5,746406,673237,547989,514888,608324,665161,676801,643289,663656,52.95,,,,,,,,1,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,224,0.006,-0.054,67.8,6.4,,0.054,,0,0,0.503,0.497,24,26,24,27,1,0,5,1,9,1,1.36,1.08,1.08,26.6,5.007056838096729,22.09784794236446,31.563778412145588,34.08059452206791,20.1254809371148
FF,2024-04-15,94.8,-1.01,5.16,"Arrighetti, Spencer",660670,681293,,foul,,,,,1,Foul,R,R,R,HOU,ATL,S,,,0,0,2024,-1.06,1.22,-0.3015536429789263,3.2482716229234945,,,,0,1,Top,,,,,,,4.339555772691508,-137.89876970756785,-2.0710014739249942,-14.427092520198956,33.08300528774314,-16.37499742275954,3.53,1.59,160,88.6,78,96.8,2206,7.6,746406,673237,547989,514888,608324,665161,676801,643289,663656,52.88,,,,,,,,1,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,228,0.003,-0.037,78.1,7.8,,0.037,88.6,0,0,0.5,0.5,24,26,24,27,1,0,5,1,9,1,1.33,1.06,1.06,22.3,19.929818255179615,-12.453638756664288,26.424167367386413,37.527056378399664,38.84081096671888
SL,2024-04-14,88.0,2.48,5.21,"Scott, Tanner",660670,656945,single,hit_into_play,,,,,7,Ronald Acuña Jr. singles on a ground ball to left fielder Nick Gordon.,R,R,L,MIA,ATL,X,7,ground_ball,0,2,2024,-0.97,-0.11,-0.4782733157137568,1.603882733526559,,,,0,9,Top,73.09,107.66,,,,,-5.216395022461571,-128.17069203879953,-2.4489453889782933,-9.584974010614,26.49541267370688,-33.07674550447896,3.52,1.58,103,101.8,6,88.6,2693,6.6,746079,663743,605137,650333,656896,641313,624503,665862,660821,53.86,0.655,0.601,0.9,1,1,0,4,71,4,Slider,7,6,6,7,6,7,6,7,Infield shade,Standard,278,-0.146,0.539,83.3,8.2,0.71,-0.539,101.8,1,-1,0.864,0.136,29,26,30,27,1,4,1,1,2,1,3.05,-0.97,0.97,36.4,11.95499227127118,-2.00966434066677,42.771333494407344,32.481793589396794,36.8123622351956
FF,2024-04-14,96.4,2.59,5.36,"Scott, Tanner",660670,656945,,foul,,,,,5,Foul,R,R,L,MIA,ATL,S,,,0,2,2024,0.29,1.47,-0.1504717431253499,2.298803968465817,,,,0,9,Top,,,,,,,-7.9433797712633165,-140.05210584252336,-5.845093215668046,5.733311895543332,33.308856236691355,-11.740193208357269,3.52,1.58,228,70.9,36,96.2,2583,6.4,746079,663743,605137,650333,656896,641313,624503,665862,660821,54.13,,,,,,,,71,3,4-Seam Fastball,7,6,6,7,6,7,6,7,Infield shade,Standard,141,0.0,0.0,75.8,7.2,,0.0,88.0,1,-1,0.864,0.136,29,26,30,27,1,4,1,1,2,1,1.0,0.29,-0.29,33.1,1.117664832263335,18.83595794361424,39.3540351036215,34.672936275722904,21.142555678552895
SL,2024-04-14,88.3,2.67,5.18,"Scott, Tanner",660670,656945,,swinging_strike,,,,,13,Swinging Strike,R,R,L,MIA,ATL,S,,,0,1,2024,-0.67,-0.15,-0.2096536165630993,0.7085740990549145,,,,0,9,Top,,,,,,,-5.616033463380131,-128.4688121412123,-4.477949145512918,-6.233616079777337,26.53951492631568,-33.146954514504095,3.52,1.58,,,,88.3,2865,6.3,746079,663743,605137,650333,656896,641313,624503,665862,660821,54.18,,,,,,,,71,2,Slider,7,6,6,7,6,7,6,7,Infield shade,Standard,268,0.018,-0.054,75.8,8.9,,0.054,,1,-1,0.846,0.154,29,26,30,27,1,4,1,1,2,1,3.08,-0.67,0.67,33.6,16.629320739890723,-11.05198211310072,38.58613344486046,37.44705155653816,39.75425417208176
SL,2024-04-14,87.9,2.73,5.2,"Scott, Tanner",660670,656945,,called_strike,,,,,4,Called Strike,R,R,L,MIA,ATL,S,,,0,0,2024,-0.52,-0.13,-0.3868890060007536,2.156586626607295,,,,0,9,Top,,,,,,,-6.46520547201387,-127.82409547840452,-0.9584809742925852,-4.290827470715542,27.732316155402767,-33.627491102612595,3.37142592190641,1.45127531729784,,,,87.8,2745,6.4,746079,663743,605137,650333,656896,641313,624503,665862,660821,54.14,,,,,,,,71,1,Slider,7,6,6,7,6,7,6,7,Infield shade,Standard,259,0.011,-0.037,,,,0.037,,1,-1,0.835,0.165,29,26,30,27,1,4,1,1,2,1,3.1,-0.52,0.52,31.6,,,,,
SI,2024-04-14,94.5,-1.33,5.51,"Bender, Anthony",660670,669622,field_out,hit_into_play,,,,,11,"Ronald Acuña Jr. grounds out softly, second baseman Luis Arraez to first baseman Josh Bell.",R,R,R,MIA,ATL,X,4,ground_ball,1,0,2024,-1.93,0.21,-1.2766690380427823,2.7882873678846307,,,,0,7,Top,132.85,168.85,,,,,4.410537688912557,-137.46586233228004,-1.8100640176764424,-25.362765865643123,34.11603344302319,-29.2808987088456,3.52,1.58,86,43.0,21,93.4,2250,5.9,746079,663743,605137,650333,656896,641313,624503,665862,660821,54.58,0.207,0.194,0.0,1,0,0,1,55,2,Sinker,7,5,5,7,5,7,5,7,Infield shade,Standard,245,0.04,-0.292,60.2,6.3,0.251,0.292,88.0,2,-2,0.809,0.1909999999999999,29,26,29,27,1,3,1,1,3,1,2.37,1.93,1.93,21.6,-0.2265071715456731,15.772897197975768,35.93312206339543,23.847076878394876,24.086316951411533
SI,2024-04-14,94.5,-1.36,5.56,"Bender, Anthony",660670,669622,,ball,,,,,1,Ball,R,R,R,MIA,ATL,B,,,0,0,2024,-1.81,0.18,-0.8047949011893487,3.3559524206896283,,,,0,7,Top,,,,,,,5.428397828437914,-137.45070914119563,-0.4073847996103072,-24.10319060906769,32.76163470874289,-30.09598423023059,3.57740936238558,1.63909491511931,,,,93.4,2220,5.9,746079,663743,605137,650333,656896,641313,624503,665862,660821,54.65,,,,,,,,55,1,Sinker,7,5,5,7,5,7,5,7,Infield shade,Standard,237,-0.006,0.038,,,,-0.038,,2,-2,0.815,0.185,29,26,29,27,1,3,1,1,3,1,2.39,1.81,1.81,20.2,,,,,
CH,2024-04-14,86.2,2.52,5.73,"Luzardo, Jesús",660670,666200,single,hit_into_play,,,,,14,Ronald Acuña Jr. singles on a line drive to center fielder Jazz Chisholm Jr. Michael Harris II scores. Ronald Acuña Jr. to 2nd.,R,R,L,MIA,ATL,X,8,line_drive,0,0,2024,1.62,0.71,0.6204097421666004,1.4272267057972758,,671739,,2,4,Top,111.84,90.85,,,,,-7.711331695735866,-125.085517996099,-5.230545180326716,18.63407690745637,29.68148951311706,-23.791527267151572,3.52,1.58,228,86.1,18,84.5,1992,5.7,746079,663743,605137,650333,656896,660644,624503,665862,660821,54.75,0.884,0.852,0.9,1,1,0,4,29,1,Changeup,1,4,4,1,5,1,5,1,Infield shade,Standard,116,-0.066,0.671,74.1,8.6,1.042,-0.671,88.0,-3,3,0.195,0.8049999999999999,26,26,27,27,3,2,6,1,6,1,2.42,1.62,-1.62,38.3,16.510547518283005,7.398702033236725,36.33551013086703,46.22246499216454,31.99606595395049
CH,2024-04-14,88.6,2.46,5.78,"Luzardo, Jesús",660670,666200,walk,blocked_ball,,,,,14,Ronald Acuña Jr. walks.,R,R,L,MIA,ATL,B,,,3,2,2024,1.29,0.48,0.1047569478036569,0.5330041980979114,,,,1,3,Top,,,,,,,-8.349398301400898,-128.56365732839978,-7.652308138173043,16.072750938935307,26.47671129856332,-25.38592073756391,3.58366821747855,1.54434998448811,,,,87.5,1998,5.8,746079,663743,605137,650333,669394,660644,624503,665862,660821,54.75,,0.689131,0.7,1,0,0,,17,7,Changeup,1,1,1,1,1,1,1,1,Infield shade,Standard,115,-0.024,0.348,,,,-0.348,,0,0,0.521,0.479,26,26,27,27,2,1,6,1,6,1,2.44,1.29,-1.29,35.0,,,,,
FF,2024-04-14,97.2,2.15,5.9,"Luzardo, Jesús",660670,666200,,foul,,,,,4,Foul,R,R,L,MIA,ATL,S,,,3,2,2024,1.15,1.22,-0.6624415028242001,2.3337643846363156,,,,1,3,Top,,,,,,,-10.067308596127496,-141.11965776276313,-6.768555802395147,17.609517251246217,31.34150572469071,-14.40903502604848,3.52,1.58,196,70.1,47,96.3,2317,5.9,746079,663743,605137,650333,669394,660644,624503,665862,660821,54.64,,,,,,,,17,6,4-Seam Fastball,1,1,1,1,1,1,1,1,Infield shade,Standard,128,0.0,0.0,68.8,6.7,,0.0,88.0,0,0,0.521,0.479,26,26,27,27,2,1,6,1,6,1,1.2,1.15,-1.15,38.0,-3.8009374907887503,8.636341649589237,44.094021478223375,29.024008271277115,21.221666627474217
SL,2024-04-14,84.7,2.46,5.72,"Luzardo, Jesús",660670,666200,,ball,,,,,14,Ball,R,R,L,MIA,ATL,B,,,2,2,2024,-0.04,0.08,1.0991853383719112,2.3146312445387296,,,,1,3,Top,,,,,,,-3.045295881885006,-123.38657565888158,-1.8030848700934592,0.1274129876840706,23.771942843921877,-31.172270283463476,3.57389532326512,1.57739348354561,,,,84.0,2320,5.7,746079,663743,605137,650333,669394,660644,624503,665862,660821,54.81,,,,,,,,17,5,Slider,1,1,1,1,1,1,1,1,Infield shade,Standard,199,-0.007,0.108,,,,-0.108,,0,0,0.528,0.472,26,26,27,27,2,1,6,1,6,1,3.08,-0.04,0.04,41.9,,,,,
SL,2024-04-14,86.8,2.28,5.84,"Luzardo, Jesús",660670,666200,,ball,,,,,13,Ball,R,R,L,MIA,ATL,B,,,1,2,2024,-0.2,0.12,-2.0262466300938993,-0.5673051745326312,,,,1,3,Top,,,,,,,-9.761543092463135,-125.85487272400646,-9.242602283554255,-0.1032247785878496,25.46538339831723,-29.13361546320832,3.54969295902047,1.54987836939637,,,,85.7,2543,5.7,746079,663743,605137,650333,669394,660644,624503,665862,660821,54.75,,,,,,,,17,4,Slider,1,1,1,1,1,1,1,1,Infield shade,Standard,68,-0.002,0.043,,,,-0.043,,0,0,0.53,0.47,26,26,27,27,2,1,6,1,6,1,2.93,-0.2,0.2,35.5,,,,,
FF,2024-04-14,96.7,2.27,5.84,"Luzardo, Jesús",660670,666200,,called_strike,,,,,7,Called Strike,R,R,L,MIA,ATL,S,,,1,1,2024,0.97,1.19,-0.734215402336553,1.8971172853159168,,,,1,3,Top,,,,,,,-10.118581739786649,-140.18299103455362,-7.490242124440033,15.246117328393346,34.99501180441155,-14.928313147711076,3.60700440071891,1.60737422809781,,,,95.2,2267,5.9,746079,663743,605137,650333,669394,660644,624503,665862,660821,54.62,,,,,,,,17,3,4-Seam Fastball,1,1,1,1,1,1,1,1,Infield shade,Strategic,134,0.004,-0.061,,,,0.061,,0,0,0.526,0.474,26,26,27,27,2,1,6,1,6,1,1.29,0.97,-0.97,38.7,,,,,
CH,2024-04-14,88.0,2.51,5.73,"Luzardo, Jesús",660670,666200,,swinging_strike,,,,,14,Swinging Strike,R,R,L,MIA,ATL,S,,,1,0,2024,1.26,0.96,0.0892575441482719,1.2347612772272754,,,,1,3,Top,,,,,,,-8.380266734761419,-127.64851382876684,-6.600760774628565,15.625122919020786,30.522486628638735,-20.401414131829107,3.52,1.58,,,,86.3,1969,5.7,746079,663743,605137,650333,669394,660644,624503,665862,660821,54.75,,,,,,,,17,2,Changeup,1,1,1,1,1,1,1,1,Infield shade,Strategic,113,0.004,-0.051,67.3,8.5,,0.051,,0,0,0.522,0.478,26,26,27,27,2,1,6,1,6,1,2.04,1.26,-1.26,39.6,23.301679630215723,-12.206422945085873,47.866070196876784,38.196924372597536,43.79730898930445
SL,2024-04-14,82.8,2.47,5.71,"Luzardo, Jesús",660670,666200,,ball,,,,,3,Ball,R,R,L,MIA,ATL,B,,,0,0,2024,-0.23,0.11,0.7394897779591663,3.549611954214155,,,,1,3,Top,,,,,,,-3.4558559558010105,-120.47987885949595,1.3652128978867226,-1.5303719132121276,24.76395414479361,-31.647659286370896,3.51705233929249,1.48204411740588,,,,81.9,2233,5.8,746079,663743,605137,650333,669394,660644,624503,665862,660821,54.71,,,,,,,,17,1,Slider,1,1,1,1,1,1,1,1,Standard,Strategic,211,-0.003,0.039,,,,-0.039,,0,0,0.525,0.475,26,26,27,27,2,1,6,1,6,1,3.23,-0.23,0.23,34.7,,,,,
FF,2024-04-14,96.5,2.32,5.99,"Luzardo, Jesús",660670,666200,field_out,hit_into_play,,,,,5,Ronald Acuña Jr. grounds out to first baseman Josh Bell.,R,R,L,MIA,ATL,X,3,ground_ball,0,0,2024,1.28,1.3,-0.0685090731750137,2.8143451071893453,,,,0,1,Top,156.85,167.17,,,,,-9.14112687698592,-140.0055340971185,-5.6494960899605084,19.043391187762495,37.661800095710255,-14.038113109648618,3.52,1.58,50,66.7,3,94.5,2286,5.8,746079,663743,605137,650333,669394,660644,624503,665862,660821,54.75,0.18,0.165,0.0,1,0,0,2,1,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,133,0.022,-0.254,76.9,7.8,0.204,0.254,88.0,0,0,0.5,0.5,26,26,27,27,1,0,6,1,6,1,1.2,1.28,-1.28,38.3,22.450895966197795,-12.90378887718456,31.432621194166572,37.1017120730838,41.32296090381237
ST,2024-04-13,85.8,-1.33,5.35,"Bender, Anthony",660670,669622,strikeout,swinging_strike,,,,,6,Ronald Acuña Jr. strikes out swinging.,R,R,R,MIA,ATL,S,2,,0,2,2024,0.98,0.39,0.7708574845103829,2.783862233161707,,,,0,8,Top,,,,,,,2.968409171910297,-124.90270696185596,-0.5946998119008948,9.547472642525848,26.503569542048695,-28.159700320049794,3.52,1.58,,,,84.7,2830,5.7,746082,542194,669394,650333,656896,660644,650559,665862,541645,54.81,,0.0,0.0,1,0,0,,57,3,Sweeper,5,1,1,5,1,5,1,5,Infield shade,Standard,74,0.008,-0.163,71.5,7.1,,0.163,,4,-4,0.969,0.031,29,26,29,27,1,3,3,1,1,1,2.71,-0.98,-0.98,14.4,5.793113684505097,29.21910057354552,30.12339153252552,47.07293955154809,14.200476186102485
SI,2024-04-13,95.5,-1.25,5.57,"Bender, Anthony",660670,669622,,called_strike,,,,,8,Called Strike,R,R,R,MIA,ATL,S,,,0,1,2024,-1.52,0.27,0.1626775684182368,2.0894761949252567,,,,0,8,Top,,,,,,,7.082799823971282,-138.86237333987853,-4.088111427955804,-21.26746735541961,31.979683850690368,-27.92886327126984,3.46418623306855,1.6092984427776,,,,94.6,2371,5.9,746082,542194,669394,650333,656896,660644,650559,665862,541645,54.63,,,,,,,,57,2,Sinker,5,1,1,5,1,5,1,5,Infield shade,Standard,237,0.003,-0.054,,,,0.054,,4,-4,0.966,0.034,29,26,29,27,1,3,3,1,1,1,2.24,1.52,1.52,20.9,,,,,
SI,2024-04-13,95.7,-1.15,5.52,"Bender, Anthony",660670,669622,,called_strike,,,,,5,Called Strike,R,R,R,MIA,ATL,S,,,0,0,2024,-1.61,0.17,0.2332867512767216,2.4717642909976405,,,,0,8,Top,,,,,,,7.225003033003484,-139.12713789008217,-2.7458116833208126,-22.5737215472831,32.996698481467476,-29.526950246081142,3.51867201333125,1.63648314868968,,,,94.6,2323,5.8,746082,542194,669394,650333,656896,660644,650559,665862,541645,54.67,,,,,,,,57,1,Sinker,5,1,1,5,1,5,1,5,Infield shade,Standard,237,0.002,-0.037,,,,0.037,,4,-4,0.964,0.036,29,26,29,27,1,3,3,1,1,1,2.33,1.61,1.61,16.7,,,,,
SL,2024-04-13,88.5,-1.13,5.77,"Meyer, Max",660670,676974,double,hit_into_play,,,,,5,Ronald Acuña Jr. doubles (3) on a sharp line drive to left fielder Bryan De La Cruz.,R,R,R,MIA,ATL,X,7,line_drive,1,1,2024,0.09,0.3,0.084573018034341,2.6809137066917303,,,,2,5,Top,39.44,68.31,,,,,2.7877779048884515,-128.8230618158479,-2.0618783202441295,0.3406703321687999,28.425996959790535,-28.59568594607345,3.52,1.58,385,113.2,17,88.4,2626,6.3,746082,542194,669394,650333,656896,660644,650559,665862,541645,54.16,0.697,1.1567777777777777,1.25,1,1,1,6,35,3,Slider,2,0,0,2,0,2,0,2,Infield shade,Standard,29,-0.028,0.626,78.2,7.9,2.137,-0.626,113.2,2,-2,0.801,0.1989999999999999,25,26,25,27,3,2,6,1,105,1,2.62,-0.09,-0.09,42.0,18.594802612886543,-4.251025344194033,30.89356930216297,37.593006635187976,38.610747362422785
SL,2024-04-13,89.5,-1.19,5.75,"Meyer, Max",660670,676974,,ball,,,,,14,Ball,R,R,R,MIA,ATL,B,,,0,1,2024,0.15,0.07,1.46330405968466,1.685928997218891,,,,2,5,Top,,,,,,,6.234402348556639,-130.18221085937736,-4.120012164764525,0.2866152689383983,28.708110038754015,-30.71039301418839,3.59717743603453,1.64347354574566,,,,89.2,2627,6.3,746082,542194,669394,650333,656896,660644,650559,665862,541645,54.24,,,,,,,,35,2,Slider,2,0,0,2,0,2,0,2,Infield shade,Standard,13,-0.001,0.029,,,,-0.029,,2,-2,0.802,0.1979999999999999,25,26,25,27,3,2,6,1,105,1,2.79,-0.15,-0.15,44.3,,,,,
SL,2024-04-13,88.3,-1.05,5.8,"Meyer, Max",660670,676974,,called_strike,,,,,14,Called Strike,R,R,R,MIA,ATL,S,,,0,0,2024,-0.08,0.36,0.8470262765243681,2.4648603843596293,,,,2,5,Top,,,,,,,4.782064844869648,-128.4998831375513,-2.7633097948240044,-1.9518137171125345,28.291644013759147,-27.79860534101491,3.5228023045022,1.59725519654094,,,,88.2,2489,6.4,746082,542194,669394,650333,656896,660644,650559,665862,541645,54.15,,,,,,,,35,1,Slider,2,0,0,2,0,2,0,2,Infield shade,Standard,67,0.002,-0.041,,,,0.041,,2,-2,0.8,0.1999999999999999,25,26,25,27,3,2,6,1,105,1,2.58,0.08,0.08,43.2,,,,,
FF,2024-04-13,94.3,-1.0,5.96,"Meyer, Max",660670,676974,field_out,hit_into_play,,,,,6,Ronald Acuña Jr. flies out to right fielder Avisaíl García.,R,R,R,MIA,ATL,X,9,fly_ball,0,1,2024,-0.42,1.44,0.7110341444105095,2.8235923918165673,,,518595,1,3,Top,175.78,121.93,,,,,5.38906458551107,-137.09861701128006,-5.608254186869263,-6.607827209772427,33.169751751725684,-12.994589846454652,3.52,1.58,229,95.3,54,94.1,2376,6.4,746082,542194,669394,650333,656896,660644,650559,665862,541645,54.08,0.003,0.002,0.0,1,0,0,3,20,2,4-Seam Fastball,2,0,0,2,0,2,0,2,Standard,Standard,213,0.027,-0.215,77.2,7.9,0.003,0.215,95.3,2,-2,0.714,0.286,25,26,25,27,2,1,6,1,105,1,1.15,0.42,0.42,44.9,18.50786315842743,1.1152825879792587,27.548960594007397,45.53810228642775,31.398793217224153
SL,2024-04-13,88.7,-1.1,5.78,"Meyer, Max",660670,676974,,foul_tip,,,,,8,Foul Tip,R,R,R,MIA,ATL,S,,,0,0,2024,-0.06,0.04,0.074691747116026,2.136378621972348,,,518595,1,3,Top,,,,,,,3.014453604397342,-128.91408398196637,-2.7564564506781393,-1.4554546475068584,34.13977357543201,-31.280261398983495,3.52,1.58,,,,87.8,2607,6.4,746082,542194,669394,650333,656896,660644,650559,665862,541645,54.07,,,,,,,,20,1,Slider,2,0,0,2,0,2,0,2,Standard,Standard,59,0.005,-0.04,78.2,8.4,,0.04,,2,-2,0.709,0.291,25,26,25,27,2,1,6,1,105,1,2.93,0.06,0.06,42.7,21.528008907318466,-17.713401858855157,32.55372020099061,38.43493578751075,45.39508959923556
FF,2024-04-13,93.9,-1.12,5.86,"Meyer, Max",660670,676974,field_out,hit_into_play,,,,,5,"Ronald Acuña Jr. grounds out, shortstop Vidal Bruján to first baseman Jake Burger.",R,R,R,MIA,ATL,X,6,ground_ball,2,1,2024,-0.5,1.28,-0.0651166633983101,2.8308363688373532,,,,0,1,Top,112.68,146.32,,,,,3.842450523352112,-136.6045247585772,-4.877647341678226,-7.12349061079471,33.932683715889844,-15.37355152221368,3.52,1.58,84,108.2,4,93.7,2128,6.5,746082,542194,669394,650333,656896,660644,650559,665862,541645,54.03,0.618,0.581,0.0,1,0,0,4,1,4,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shade,Standard,216,0.026,-0.296,77.5,7.5,0.694,0.296,108.2,0,0,0.496,0.504,25,26,25,27,1,0,6,1,105,1,1.34,0.5,0.5,42.6,17.499761306562394,-0.9021041338188296,29.900488214746044,36.08737799068327,33.65938276711781
FF,2024-04-13,92.7,-1.03,5.87,"Meyer, Max",660670,676974,,swinging_strike,,,,,12,Swinging Strike,R,R,R,MIA,ATL,S,,,2,0,2024,-0.5,1.02,0.9734192796108014,2.647124413182161,,,,0,1,Top,,,,,,,6.231437518613813,-134.8921530655324,-4.702854921670811,-7.442776191124001,29.213293764512763,-18.887358391789515,3.52,1.58,,,,93.1,2189,6.5,746082,542194,669394,650333,656896,660644,650559,665862,541645,53.98,,,,,,,,1,3,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shade,Standard,211,0.007,-0.065,78.0,8.4,,0.065,,0,0,0.489,0.511,25,26,25,27,1,0,6,1,105,1,1.63,0.5,0.5,47.7,23.019547918866675,-12.512540271459262,27.242528127578876,49.140277205989506,35.56540077997214
SL,2024-04-13,85.5,-1.33,5.85,"Meyer, Max",660670,676974,,ball,,,,,11,Ball,R,R,R,MIA,ATL,B,,,1,0,2024,0.18,0.19,-0.3671058594390812,5.111361628378646,,,,0,1,Top,,,,,,,1.8961255229402905,-124.39798494248176,4.227998841999479,1.4602205101225985,28.598481878310327,-31.421236125533092,3.52000019311549,1.59134183741923,,,,84.8,2453,6.1,746082,542194,669394,650333,656896,660644,650559,665862,541645,54.35,,,,,,,,1,2,Slider,0,0,0,0,0,0,0,0,Infield shade,Standard,59,-0.007,0.069,,,,-0.069,,0,0,0.496,0.504,25,26,25,27,1,0,6,1,105,1,2.96,-0.18,-0.18,41.4,,,,,
SL,2024-04-13,86.0,-1.33,5.85,"Meyer, Max",660670,676974,,ball,,,,,11,Ball,R,R,R,MIA,ATL,B,,,0,0,2024,0.21,0.1,-0.8221953340790272,4.956570695732214,,,,0,1,Top,,,,,,,0.7575631604539383,-125.01522508008662,4.048834583374542,2.030223729429081,30.10279368551806,-32.37201672525673,3.51999945266105,1.61681503298014,,,,85.1,2519,6.2,746082,542194,669394,650333,656896,660644,650559,665862,541645,54.27,,,,,,,,1,1,Slider,0,0,0,0,0,0,0,0,Infield shade,Standard,54,-0.004,0.038,,,,-0.038,,0,0,0.5,0.5,25,26,25,27,1,0,6,1,105,1,3.04,-0.21,-0.21,45.2,,,,,
SI,2024-04-12,90.0,-2.7,5.64,"Andriese, Matt",660670,542882,single,hit_into_play,,,,,7,Ronald Acuña Jr. singles on a ground ball to right fielder Avisaíl García.,R,R,R,MIA,ATL,X,9,ground_ball,0,0,2024,-1.42,0.55,-0.4300358683483596,1.744837417450376,,,,0,8,Top,183.57,110.26,,,,,8.620622208434911,-130.6898755986411,-4.752704561691214,-18.168445461028067,30.15791708747801,-25.064596926419593,3.51,1.58,73,98.2,3,89.3,2055,6.2,746084,542194,669394,650333,656896,660644,650559,665862,541645,54.32,0.5,0.456,0.9,1,1,0,4,64,1,Sinker,1,7,7,1,7,1,7,1,Standard,Standard,219,-0.001,0.448,77.9,7.1,0.548,-0.448,98.2,-6,6,0.008,0.992,34,26,35,27,1,4,4,1,83,1,2.3,1.42,1.42,45.4,-5.146294618390172,20.35997475882909,43.49456462805357,33.363379760922726,23.016949328708737
CH,2024-04-12,87.8,-1.51,5.39,"Soriano, George",660670,666277,walk,blocked_ball,,,,,14,Ronald Acuña Jr. walks.,R,R,R,MIA,ATL,B,,,3,2,2024,-1.53,0.08,0.5778624501269869,0.1592296705575542,606115,,,1,7,Top,,,,,,,8.243407807717077,-127.41182627106656,-6.604214863866392,-18.40648307868298,29.78517265879116,-29.92227858735332,3.54917280170437,1.58000230384134,,,,87.4,1694,6.5,746084,663743,669394,650333,656896,660644,650559,665862,541645,54.01,,0.689131,0.7,1,0,0,,49,6,Changeup,0,2,2,0,2,0,2,0,Strategic,Standard,243,-0.006,0.229,,,,-0.229,,-2,2,0.144,0.856,25,26,25,27,1,3,3,1,3,1,2.92,1.53,1.53,28.6,,,,,
