Name,Team,batter,season,G,PA,AB,H,2B,3B,HR,BB,K,HBP,SF,AVG,OBP,SLG,OPS,ISO,BABIP,BB%,K%,BIP%,wOBA,wRC+,WAR,age_bat_median,K_BB_ratio,contact_rate
Unknown_516770,MIA,516770,2019,165,686,646,175,32,4,22,28,115,3,9,0.271,0.3,0.435,0.735,0.164,0.295,0.0408,0.1676,0.7872,0.326,83.8,0.9,29.0,4.107843137254902,0.8324
Unknown_642133,TOR,642133,2019,114,413,374,85,19,0,22,29,117,7,3,0.227,0.293,0.455,0.748,0.227,0.265,0.0702,0.2833,0.6295,0.326,83.8,0.5,24.0,4.035612535612536,0.7167
Unknown_541650,MIL,541650,2019,91,263,247,57,13,0,8,12,70,0,2,0.231,0.264,0.381,0.645,0.15,0.287,0.0456,0.2662,0.6806,0.325,83.2,0.3,28.0,5.837719298245614,0.7338
Unknown_647304,SD,647304,2019,95,280,253,63,15,0,8,26,64,0,1,0.249,0.318,0.403,0.721,0.154,0.302,0.0929,0.2286,0.6786,0.325,83.2,0.3,22.0,2.4607104413347685,0.7714
Unknown_622110,TB,622110,2019,47,177,155,40,8,0,1,19,32,2,1,0.258,0.345,0.329,0.674,0.071,0.317,0.1073,0.1808,0.7006,0.324,82.5,0.2,28.0,1.6849953401677538,0.8192
Unknown_664034,SD,664034,2019,74,209,191,44,8,1,7,10,50,7,1,0.23,0.292,0.393,0.685,0.162,0.274,0.0478,0.2392,0.6794,0.324,82.5,0.2,25.0,5.00418410041841,0.7608
Unknown_518595,TB,518595,2019,110,417,373,91,16,0,16,33,93,4,7,0.244,0.307,0.416,0.723,0.172,0.277,0.0791,0.223,0.6882,0.323,81.8,0.4,30.0,2.8192161820480406,0.777
Unknown_543257,ATH,543257,2019,138,496,434,104,21,3,6,59,88,1,2,0.24,0.331,0.343,0.674,0.104,0.287,0.119,0.1774,0.7016,0.323,81.8,0.5,30.0,1.4907563025210084,0.8226
Unknown_641525,DET,641525,2019,112,422,393,98,20,4,15,21,137,4,4,0.249,0.291,0.435,0.727,0.186,0.339,0.0498,0.3246,0.6161,0.323,81.8,0.4,27.0,6.518072289156627,0.6754
Unknown_621453,SF,621453,2019,78,300,277,66,14,2,4,19,82,1,3,0.238,0.287,0.347,0.633,0.108,0.32,0.0633,0.2733,0.66,0.323,81.8,0.3,26.0,4.317535545023697,0.7267
Unknown_547982,CLE,547982,2019,71,284,252,53,7,0,9,25,80,4,0,0.21,0.292,0.345,0.637,0.135,0.27,0.088,0.2817,0.6056,0.323,81.8,0.3,31.0,3.2011363636363637,0.7182999999999999
Unknown_570256,PIT,570256,2019,42,167,154,37,8,1,6,12,49,1,0,0.24,0.299,0.422,0.721,0.182,0.313,0.0719,0.2934,0.6228,0.323,81.8,0.2,28.0,4.080667593880389,0.7066
Unknown_622168,STL,622168,2019,87,195,184,49,7,1,2,8,40,1,2,0.266,0.297,0.348,0.645,0.082,0.326,0.041,0.2051,0.7487,0.321,80.5,0.2,24.0,5.0024390243902435,0.7948999999999999
Unknown_572033,ATH,572033,2019,105,345,317,75,18,0,12,15,65,6,5,0.237,0.28,0.407,0.687,0.17,0.257,0.0435,0.1884,0.7449,0.32,79.8,0.3,31.0,4.331034482758621,0.8116
Unknown_600869,DET,600869,2019,96,394,342,73,17,2,10,44,99,7,1,0.213,0.315,0.363,0.677,0.149,0.269,0.1117,0.2513,0.6193,0.32,79.8,0.3,26.0,2.249776186213071,0.7486999999999999
Unknown_456078,CWS,456078,2019,73,257,236,51,13,0,12,16,75,3,2,0.216,0.272,0.424,0.696,0.208,0.258,0.0623,0.2918,0.6342,0.32,79.8,0.2,32.0,4.683788121990369,0.7081999999999999
Unknown_595284,PHI,595284,2019,75,164,140,30,9,0,3,18,53,3,0,0.214,0.317,0.343,0.66,0.129,0.321,0.1098,0.3232,0.5305,0.319,79.2,0.1,28.0,2.9435336976320583,0.6768000000000001
Unknown_457763,SF,457763,2019,118,459,418,107,26,0,7,35,73,4,1,0.256,0.319,0.368,0.687,0.112,0.295,0.0763,0.159,0.7538,0.319,79.2,0.3,32.0,2.0838794233289644,0.841
Unknown_628338,TB,628338,2019,80,241,212,47,14,0,5,20,62,6,1,0.222,0.305,0.358,0.664,0.137,0.288,0.083,0.2573,0.6266,0.318,78.5,0.1,28.0,3.0999999999999996,0.7427
Unknown_641487,SEA,641487,2019,92,396,345,78,21,4,7,43,83,2,3,0.226,0.313,0.371,0.684,0.145,0.275,0.1086,0.2096,0.6692,0.318,78.5,0.2,24.0,1.9300184162062615,0.7904
Unknown_435079,SD,435079,2019,92,296,272,60,12,0,11,20,58,3,1,0.221,0.28,0.386,0.666,0.165,0.24,0.0676,0.1959,0.7264,0.318,78.5,0.2,37.0,2.8979289940828403,0.8041
Unknown_543063,SF,543063,2019,152,578,514,119,25,2,11,56,120,4,4,0.232,0.31,0.352,0.662,0.121,0.279,0.0969,0.2076,0.6886,0.317,77.8,0.3,32.0,2.1424148606811144,0.7924
Unknown_544369,NYY,544369,2019,87,368,346,82,14,2,17,19,57,1,2,0.237,0.277,0.436,0.714,0.199,0.237,0.0516,0.1549,0.7908,0.316,77.1,0.2,29.0,3.001937984496124,0.8451
Unknown_605131,LAD,605131,2019,79,256,223,46,12,1,5,26,58,5,2,0.206,0.301,0.336,0.637,0.13,0.253,0.1016,0.2266,0.6523,0.316,77.1,0.1,30.0,2.2303149606299213,0.7734
Unknown_596144,KC,596144,2019,92,339,317,80,15,0,9,20,68,2,0,0.252,0.301,0.385,0.686,0.132,0.296,0.059,0.2006,0.7345,0.316,77.1,0.1,27.0,3.4000000000000004,0.7994
Unknown_570560,CWS,570560,2019,152,571,510,126,20,4,2,46,120,5,3,0.247,0.314,0.314,0.628,0.067,0.317,0.0806,0.2102,0.6883,0.315,76.5,0.2,27.0,2.6079404466501237,0.7898000000000001
Unknown_605412,SF,605412,2019,145,506,453,112,22,2,5,43,49,4,4,0.247,0.315,0.338,0.653,0.091,0.266,0.085,0.0968,0.8063,0.315,76.5,0.2,29.0,1.1388235294117646,0.9032
Unknown_621514,DET,621514,2019,108,427,380,87,26,1,10,34,110,7,6,0.229,0.3,0.382,0.681,0.153,0.289,0.0796,0.2576,0.6464,0.314,75.8,0.1,26.0,3.236180904522613,0.7424
Unknown_592743,LAA,592743,2019,107,437,411,107,19,0,7,24,40,2,0,0.26,0.304,0.358,0.662,0.097,0.275,0.0549,0.0915,0.849,0.314,75.8,0.1,30.0,1.6666666666666667,0.9085
Unknown_622666,ATL,622666,2019,99,259,242,57,13,1,7,16,44,0,0,0.236,0.283,0.384,0.667,0.149,0.262,0.0618,0.1699,0.7645,0.314,75.8,0.1,26.0,2.749190938511327,0.8301000000000001
Unknown_445055,CWS,445055,2019,47,185,168,44,8,0,0,8,31,3,1,0.262,0.306,0.31,0.615,0.048,0.319,0.0432,0.1676,0.7459,0.314,75.8,0.0,34.0,3.8796296296296293,0.8324
Unknown_501981,ATH,501981,2019,137,544,491,106,11,0,23,48,151,3,2,0.216,0.289,0.379,0.667,0.163,0.26,0.0882,0.2776,0.6287,0.313,75.1,0.1,32.0,3.1473922902494333,0.7223999999999999
Unknown_518960,LAA,518960,2019,98,335,300,71,12,1,8,27,51,5,3,0.237,0.307,0.363,0.671,0.127,0.258,0.0806,0.1522,0.7522,0.313,75.1,0.1,33.0,1.8883374689826302,0.8478
Unknown_621002,TB,621002,2019,76,250,219,47,9,1,3,25,62,6,0,0.215,0.312,0.306,0.618,0.091,0.286,0.1,0.248,0.628,0.312,74.5,0.0,25.0,2.48,0.752
Unknown_605612,DET,605612,2019,95,370,355,103,10,4,5,9,86,0,4,0.29,0.304,0.383,0.687,0.093,0.366,0.0243,0.2324,0.7378,0.312,74.5,0.0,26.0,9.563786008230453,0.7676000000000001
Unknown_543829,SEA,543829,2019,113,422,394,108,12,6,3,18,61,1,6,0.274,0.303,0.358,0.661,0.084,0.312,0.0427,0.1445,0.8033,0.311,73.8,0.0,31.0,3.38407494145199,0.8555
Unknown_641477,CWS,641477,2019,82,248,218,49,8,1,7,19,69,3,2,0.225,0.293,0.367,0.66,0.142,0.292,0.0766,0.2782,0.6089,0.31,73.1,-0.0,27.0,3.631853785900783,0.7218
Unknown_446308,STL,446308,2019,71,196,180,37,4,0,11,13,52,1,2,0.206,0.26,0.411,0.671,0.206,0.218,0.0663,0.2653,0.6633,0.309,72.5,-0.0,33.0,4.001508295625943,0.7347
Unknown_595281,TB,595281,2019,138,514,480,108,22,8,16,27,113,5,1,0.225,0.273,0.404,0.677,0.179,0.261,0.0525,0.2198,0.716,0.308,71.8,-0.1,29.0,4.1866666666666665,0.7802
Unknown_434158,MIA,434158,2019,138,374,327,60,17,1,12,42,103,3,2,0.183,0.281,0.352,0.632,0.168,0.224,0.1123,0.2754,0.6043,0.308,71.8,-0.1,38.0,2.4523597506678536,0.7246
Unknown_501571,NYM,501571,2019,106,297,270,58,12,1,6,22,78,2,1,0.215,0.278,0.333,0.611,0.119,0.278,0.0741,0.2626,0.6498,0.308,71.8,-0.1,30.0,3.543859649122807,0.7374
Unknown_606115,MIL,606115,2019,154,566,514,117,16,2,15,43,114,1,6,0.228,0.285,0.354,0.64,0.126,0.261,0.076,0.2014,0.7173,0.307,71.1,-0.2,25.0,2.65,0.7986
Unknown_606299,CIN,606299,2019,139,416,389,93,19,3,6,17,62,8,2,0.239,0.284,0.35,0.633,0.111,0.269,0.0409,0.149,0.7909,0.307,71.1,-0.1,25.0,3.643031784841076,0.851
Unknown_594694,WSH,594694,2019,47,153,138,34,2,0,2,13,33,0,0,0.246,0.311,0.304,0.616,0.058,0.311,0.085,0.2157,0.6863,0.307,71.1,-0.1,27.0,2.5376470588235294,0.7843
Unknown_621563,TB,621563,2019,76,285,258,60,15,2,3,16,53,8,3,0.233,0.295,0.341,0.636,0.109,0.278,0.0561,0.186,0.7298,0.306,70.5,-0.1,29.0,3.3155080213903743,0.8140000000000001
Unknown_500135,DET,500135,2019,87,301,283,62,12,3,14,13,85,0,5,0.219,0.249,0.431,0.68,0.212,0.254,0.0432,0.2824,0.6744,0.306,70.5,-0.1,27.0,6.537037037037036,0.7176
Unknown_664238,SEA,664238,2019,92,287,252,51,14,2,9,25,96,9,0,0.202,0.297,0.381,0.678,0.179,0.286,0.0871,0.3345,0.5436,0.306,70.5,-0.1,27.0,3.840413318025259,0.6655
Unknown_605480,SEA,605480,2019,133,572,516,116,19,9,6,42,143,11,1,0.225,0.296,0.331,0.628,0.107,0.299,0.0734,0.25,0.6538,0.305,69.8,-0.3,26.0,3.4059945504087192,0.75
Unknown_643603,HOU,643603,2019,85,293,254,54,14,0,4,36,82,0,3,0.213,0.307,0.315,0.622,0.102,0.292,0.1229,0.2799,0.5973,0.305,69.8,-0.1,29.0,2.277461350691619,0.7201
Unknown_593523,BOS,593523,2019,55,155,148,37,7,0,2,3,42,3,0,0.25,0.279,0.338,0.617,0.088,0.337,0.0194,0.271,0.6839,0.304,69.1,-0.1,27.0,13.969072164948454,0.729
Unknown_502481,AZ,502481,2019,124,466,414,96,11,2,7,47,88,2,2,0.232,0.312,0.319,0.631,0.087,0.277,0.1009,0.1888,0.7039,0.303,68.5,-0.3,35.0,1.8711595639246779,0.8112
Unknown_592273,TOR,592273,2019,125,466,435,95,21,1,16,27,119,1,3,0.218,0.264,0.382,0.646,0.163,0.261,0.0579,0.2554,0.6845,0.302,67.8,-0.4,27.0,4.411053540587219,0.7445999999999999
Unknown_605233,TOR,605233,2019,48,167,146,27,4,1,7,21,57,0,0,0.185,0.287,0.37,0.657,0.185,0.244,0.1257,0.3413,0.5329,0.301,67.1,-0.1,26.0,2.7151949085123306,0.6587000000000001
Unknown_543308,DET,543308,2019,97,345,330,73,18,0,13,14,111,0,1,0.221,0.252,0.394,0.646,0.173,0.29,0.0406,0.3217,0.6377,0.299,65.8,-0.3,30.0,7.9236453201970445,0.6783
Unknown_621573,MIA,621573,2019,64,190,178,40,14,0,6,10,47,0,1,0.225,0.265,0.404,0.669,0.18,0.27,0.0526,0.2474,0.6947,0.299,65.8,-0.2,26.0,4.7034220532319395,0.7525999999999999
Unknown_643376,TOR,643376,2019,111,395,356,74,12,1,13,33,80,4,1,0.208,0.282,0.357,0.638,0.149,0.231,0.0835,0.2025,0.7013,0.299,65.8,-0.4,24.0,2.4251497005988023,0.7975
Unknown_592859,BAL,592859,2019,104,361,329,74,18,2,10,22,108,7,2,0.225,0.286,0.383,0.669,0.158,0.3,0.0609,0.2992,0.6177,0.297,64.5,-0.4,27.0,4.912972085385879,0.7008
Unknown_448801,BAL,448801,2019,106,370,323,58,9,0,14,41,147,3,3,0.18,0.276,0.337,0.613,0.158,0.267,0.1108,0.3973,0.4838,0.296,63.8,-0.5,33.0,3.585740072202166,0.6027
Unknown_602922,CWS,602922,2019,60,165,151,32,6,0,3,11,42,2,0,0.212,0.274,0.311,0.586,0.099,0.274,0.0667,0.2545,0.6606,0.296,63.8,-0.2,25.0,3.8155922038980514,0.7455
Unknown_608475,DET,608475,2019,75,290,275,67,11,4,6,8,59,3,4,0.244,0.269,0.378,0.647,0.135,0.285,0.0276,0.2034,0.7586,0.295,63.1,-0.4,25.0,7.369565217391305,0.7966
Unknown_656811,KC,656811,2019,108,380,337,66,13,1,14,40,102,1,2,0.196,0.282,0.365,0.647,0.169,0.233,0.1053,0.2684,0.6237,0.294,62.5,-0.5,26.0,2.548907882241216,0.7316
Unknown_668942,AZ,668942,2019,41,157,138,30,7,0,2,18,41,1,0,0.217,0.312,0.312,0.624,0.094,0.295,0.1146,0.2611,0.6178,0.292,61.1,-0.3,25.0,2.2783595113438047,0.7389
Unknown_493596,DET,493596,2019,75,247,229,48,13,2,6,14,71,4,0,0.21,0.267,0.362,0.63,0.153,0.276,0.0567,0.2874,0.6397,0.292,61.1,-0.4,33.0,5.068783068783069,0.7126
Unknown_641513,DET,641513,2019,49,187,170,39,7,2,3,14,63,1,1,0.229,0.29,0.347,0.637,0.118,0.343,0.0749,0.3369,0.5775,0.29,59.8,-0.3,25.0,4.497997329773031,0.6631
Unknown_643396,TEX,643396,2019,62,227,207,50,13,1,1,14,50,4,1,0.242,0.301,0.329,0.629,0.087,0.312,0.0617,0.2203,0.696,0.29,59.8,-0.4,24.0,3.5705024311183147,0.7797000000000001
Unknown_456488,BOS,456488,2019,62,187,180,43,7,0,2,4,27,0,2,0.239,0.253,0.311,0.564,0.072,0.268,0.0214,0.1444,0.8289,0.289,59.1,-0.3,32.0,6.747663551401869,0.8556
Unknown_543768,MIL,543768,2019,90,285,244,40,6,0,9,37,95,4,0,0.164,0.284,0.299,0.583,0.135,0.221,0.1298,0.3333,0.5228,0.288,58.5,-0.6,29.0,2.5677966101694913,0.6667000000000001
Unknown_650619,KC,650619,2019,43,153,136,29,8,0,1,12,44,0,4,0.213,0.27,0.294,0.564,0.081,0.295,0.0784,0.2876,0.6275,0.287,57.8,-0.3,22.0,3.668367346938776,0.7123999999999999
Unknown_434778,ATH,434778,2019,58,216,184,35,2,1,2,27,27,4,1,0.19,0.306,0.245,0.55,0.054,0.212,0.125,0.125,0.7315,0.287,57.8,-0.4,36.0,1.0,0.875
Unknown_553869,PIT,553869,2019,98,332,303,73,14,0,2,23,56,2,3,0.241,0.296,0.307,0.603,0.066,0.286,0.0693,0.1687,0.753,0.286,57.1,-0.7,29.0,2.4343434343434343,0.8313
Unknown_448602,COL,448602,2019,83,176,148,24,8,0,4,23,63,2,3,0.162,0.278,0.297,0.576,0.135,0.238,0.1307,0.358,0.5,0.286,57.1,-0.4,36.0,2.7390971690895176,0.642
Unknown_657061,PIT,657061,2019,56,159,147,31,10,3,2,10,40,1,0,0.211,0.266,0.361,0.626,0.15,0.276,0.0629,0.2516,0.673,0.285,56.5,-0.3,23.0,4.0,0.7484
Unknown_670032,KC,670032,2019,102,402,379,91,22,2,2,18,51,1,0,0.24,0.276,0.325,0.601,0.084,0.273,0.0448,0.1269,0.8159,0.283,55.1,-1.0,24.0,2.832589285714286,0.8731
Unknown_621006,BAL,621006,2019,102,322,295,60,8,3,6,15,86,6,1,0.203,0.256,0.312,0.567,0.108,0.265,0.0466,0.2671,0.6522,0.282,54.5,-0.8,25.0,5.73175965665236,0.7329
Unknown_506702,BOS,506702,2019,63,196,175,34,3,0,5,15,47,1,1,0.194,0.26,0.297,0.558,0.103,0.234,0.0765,0.2398,0.6582,0.282,54.5,-0.5,30.0,3.1346405228758174,0.7602
Unknown_605508,CWS,605508,2019,48,160,147,34,5,0,1,10,38,3,0,0.231,0.294,0.286,0.579,0.054,0.306,0.0625,0.2375,0.6813,0.282,54.5,-0.4,27.0,3.8,0.7625
Unknown_571740,KC,571740,2019,110,363,325,70,15,2,0,33,89,0,2,0.215,0.286,0.274,0.56,0.058,0.294,0.0909,0.2452,0.6556,0.281,53.8,-0.9,29.0,2.6974697469746975,0.7548
Unknown_595978,SD,595978,2019,106,359,323,59,9,0,12,28,113,5,1,0.183,0.258,0.322,0.58,0.139,0.236,0.078,0.3148,0.5877,0.278,51.8,-1.0,27.0,4.035897435897437,0.6852
Unknown_543281,DET,543281,2019,39,162,150,29,10,1,2,8,31,2,2,0.193,0.241,0.313,0.554,0.12,0.227,0.0494,0.1914,0.7469,0.273,48.5,-0.5,32.0,3.874493927125506,0.8086
Unknown_445988,MIA,445988,2019,107,269,254,60,10,0,2,12,42,0,3,0.236,0.268,0.299,0.567,0.063,0.272,0.0446,0.1561,0.7993,0.272,47.8,-0.9,36.0,3.4999999999999996,0.8439
Unknown_607776,SF,607776,2019,44,161,144,23,1,0,4,14,50,3,0,0.16,0.248,0.25,0.498,0.09,0.211,0.087,0.3106,0.5839,0.272,47.8,-0.5,29.0,3.5701149425287357,0.6894
Unknown_471865,CLE,471865,2019,45,166,145,29,3,0,3,18,52,1,2,0.2,0.289,0.283,0.572,0.083,0.283,0.1084,0.3133,0.5723,0.269,45.8,-0.6,34.0,2.8902214022140225,0.6867
Unknown_621512,NYM,621512,2019,49,154,146,29,5,0,4,7,39,0,0,0.199,0.235,0.315,0.55,0.116,0.243,0.0455,0.2532,0.6948,0.268,45.1,-0.6,25.0,5.564835164835165,0.7468
Unknown_656371,MIA,656371,2019,49,201,179,31,5,2,5,19,59,2,1,0.173,0.259,0.307,0.566,0.134,0.224,0.0945,0.2935,0.602,0.267,44.5,-0.7,23.0,3.1058201058201056,0.7065
Unknown_542979,BAL,542979,2019,80,242,216,38,6,0,6,21,109,2,2,0.176,0.253,0.287,0.54,0.111,0.311,0.0868,0.4504,0.4504,0.266,43.8,-0.9,29.0,5.188940092165899,0.5496
Unknown_606988,DET,606988,2019,60,230,213,42,5,1,5,14,72,1,1,0.197,0.249,0.3,0.549,0.103,0.27,0.0609,0.313,0.6174,0.261,40.4,-1.0,27.0,5.139573070607553,0.687
Unknown_572287,TB,572287,2019,88,299,276,45,10,1,10,20,102,3,0,0.163,0.227,0.315,0.543,0.152,0.213,0.0669,0.3411,0.5819,0.258,38.4,-1.3,28.0,5.098654708520179,0.6589
Unknown_605490,KC,605490,2019,53,197,186,40,7,0,4,9,56,1,0,0.215,0.255,0.317,0.572,0.102,0.286,0.0457,0.2843,0.6599,0.258,38.4,-0.9,27.0,6.2210065645514225,0.7157
Unknown_518614,CHC,518614,2019,80,198,172,29,5,1,2,24,58,0,1,0.169,0.269,0.244,0.513,0.076,0.239,0.1212,0.2929,0.5758,0.257,37.8,-0.9,33.0,2.4166666666666665,0.7071000000000001
Unknown_572008,KC,572008,2019,61,208,190,28,6,1,5,16,79,2,0,0.147,0.221,0.268,0.49,0.121,0.217,0.0769,0.3798,0.5337,0.244,29.1,-1.2,28.0,4.93888166449935,0.6202
Unknown_621446,MIA,621446,2019,77,260,238,42,10,1,0,13,79,6,1,0.176,0.236,0.227,0.463,0.05,0.262,0.05,0.3038,0.6154,0.237,24.4,-1.6,25.0,6.076,0.6961999999999999
Unknown_425772,TEX,425772,2019,79,253,236,38,10,0,2,15,87,1,1,0.161,0.213,0.229,0.442,0.068,0.243,0.0593,0.3439,0.5929,0.215,9.8,-2.1,36.0,5.799325463743676,0.6561
Unknown_545358,HOU,545358,2019,54,159,144,21,1,0,1,12,50,1,2,0.146,0.214,0.174,0.387,0.028,0.211,0.0755,0.3145,0.6038,0.209,5.7,-1.4,28.0,4.1655629139072845,0.6855
Unknown_665742,WSH,665742,2020,47,196,154,54,14,0,13,41,28,1,0,0.351,0.49,0.695,1.185,0.344,0.363,0.2092,0.1429,0.6429,0.523,224.9,3.8,22.0,0.6830783938814532,0.8571
Unknown_518692,ATL,518692,2020,69,303,246,82,24,1,15,52,40,5,0,0.333,0.459,0.622,1.081,0.289,0.351,0.1716,0.132,0.6799,0.475,192.8,4.6,31.0,0.7692307692307693,0.868
Unknown_542303,ATL,542303,2020,69,308,268,88,17,0,21,39,74,0,1,0.328,0.412,0.627,1.039,0.299,0.385,0.1266,0.2403,0.6331,0.441,170.1,3.8,30.0,1.898104265402844,0.7597
Unknown_521692,KC,521692,2020,37,156,150,50,12,0,11,3,36,2,1,0.333,0.353,0.633,0.986,0.3,0.375,0.0192,0.2308,0.7372,0.438,168.1,1.9,30.0,12.020833333333334,0.7692
Unknown_443558,MIN,443558,2020,55,222,191,58,8,0,16,27,59,4,0,0.304,0.401,0.597,0.998,0.293,0.362,0.1216,0.2658,0.5946,0.436,166.8,2.6,40.0,2.1858552631578947,0.7342
Unknown_608070,CLE,608070,2020,60,263,226,67,19,1,17,33,44,3,1,0.296,0.392,0.615,1.007,0.319,0.301,0.1255,0.1673,0.6958,0.436,166.8,3.1,28.0,1.3330677290836654,0.8327
Unknown_545361,LAA,545361,2020,53,241,199,56,9,2,17,35,56,3,4,0.281,0.39,0.603,0.993,0.322,0.3,0.1452,0.2324,0.61,0.435,166.1,2.8,29.0,1.600550964187328,0.7676000000000001
Unknown_474832,SF,474832,2020,48,179,149,46,13,1,9,30,36,0,0,0.309,0.425,0.591,1.015,0.282,0.356,0.1676,0.2011,0.6313,0.434,165.5,2.1,32.0,1.1998806682577565,0.7988999999999999
Unknown_607208,WSH,607208,2020,59,259,233,78,15,4,12,22,36,2,2,0.335,0.394,0.588,0.982,0.253,0.353,0.0849,0.139,0.7683,0.43,162.8,2.9,27.0,1.6372202591283864,0.861
Unknown_547989,CWS,547989,2020,63,276,254,80,16,0,20,18,60,3,1,0.315,0.366,0.614,0.98,0.299,0.343,0.0652,0.2174,0.7065,0.428,161.5,3.1,33.0,3.3343558282208594,0.7826
Unknown_573262,SF,573262,2020,54,225,192,57,14,4,10,30,55,3,0,0.297,0.4,0.568,0.968,0.271,0.37,0.1333,0.2444,0.6089,0.427,160.8,2.5,30.0,1.8334583645911477,0.7556
Unknown_547180,PHI,547180,2020,58,244,190,51,9,2,13,49,43,2,2,0.268,0.42,0.542,0.962,0.274,0.279,0.2008,0.1762,0.6107,0.426,160.1,2.7,28.0,0.8774900398406374,0.8238
Unknown_518934,NYY,518934,2020,57,252,227,80,10,2,10,21,25,2,2,0.352,0.409,0.546,0.955,0.194,0.361,0.0833,0.0992,0.8095,0.425,159.5,2.7,32.0,1.190876350540216,0.9008
Unknown_608369,LAD,608369,2020,61,272,246,76,16,1,18,22,43,1,3,0.309,0.364,0.602,0.966,0.293,0.309,0.0809,0.1581,0.7574,0.421,156.8,2.9,26.0,1.954264524103832,0.8419
Unknown_624424,NYM,624424,2020,54,233,202,65,12,0,9,24,57,7,0,0.322,0.412,0.515,0.927,0.193,0.412,0.103,0.2446,0.6223,0.42,156.1,2.4,27.0,2.374757281553398,0.7554
Unknown_640449,NYY,640449,2020,42,167,138,37,6,1,9,25,49,3,1,0.268,0.389,0.522,0.911,0.254,0.346,0.1497,0.2934,0.5389,0.419,155.5,1.7,26.0,1.9599198396793587,0.7066
Unknown_642086,NYM,642086,2020,50,199,177,56,21,1,10,14,45,5,3,0.316,0.377,0.616,0.993,0.299,0.368,0.0704,0.2261,0.6784,0.418,154.8,2.0,25.0,3.211647727272727,0.7739
Unknown_660670,ATL,660670,2020,55,244,195,49,14,0,15,44,77,5,0,0.251,0.402,0.554,0.955,0.303,0.33,0.1803,0.3156,0.4836,0.415,152.8,2.4,23.0,1.7504159733777038,0.6844
Unknown_578428,BAL,578428,2020,39,150,142,53,17,0,3,3,17,4,1,0.373,0.4,0.556,0.956,0.183,0.407,0.02,0.1133,0.84,0.415,152.8,1.5,30.0,5.665,0.8867
Unknown_605141,LAD,605141,2020,62,286,252,73,14,1,16,30,46,2,2,0.29,0.367,0.544,0.911,0.254,0.297,0.1049,0.1608,0.7273,0.411,150.1,2.8,28.0,1.5328884652049573,0.8392
Unknown_543105,SF,543105,2020,52,170,151,45,10,1,10,16,30,2,1,0.298,0.371,0.576,0.947,0.278,0.312,0.0941,0.1765,0.7176,0.411,150.1,1.6,30.0,1.875664187035069,0.8235
Unknown_571976,SD,571976,2020,61,244,220,62,15,2,17,22,64,2,0,0.282,0.352,0.6,0.952,0.318,0.324,0.0902,0.2623,0.6393,0.409,148.8,2.3,30.0,2.907982261640798,0.7377
Unknown_656555,PHI,656555,2020,41,185,151,37,9,0,10,29,43,5,0,0.245,0.384,0.503,0.887,0.258,0.276,0.1568,0.2324,0.5838,0.409,148.8,1.8,27.0,1.4821428571428572,0.7676000000000001
Unknown_543685,LAA,543685,2020,52,232,189,54,11,1,9,38,31,5,0,0.286,0.418,0.497,0.915,0.212,0.302,0.1638,0.1336,0.681,0.408,148.1,2.2,30.0,0.8156288156288156,0.8664000000000001
Unknown_572228,NYY,572228,2020,63,263,238,64,8,0,23,21,61,3,1,0.269,0.335,0.592,0.927,0.324,0.265,0.0798,0.2319,0.6768,0.407,147.4,2.5,29.0,2.906015037593985,0.7681
Unknown_665487,SD,665487,2020,65,284,246,69,13,2,19,32,68,5,1,0.28,0.373,0.581,0.955,0.301,0.312,0.1127,0.2394,0.6303,0.405,146.1,2.6,21.0,2.1242236024844723,0.7605999999999999
Unknown_641313,CWS,641313,2020,52,235,222,76,13,1,10,10,50,2,1,0.342,0.374,0.545,0.92,0.203,0.405,0.0426,0.2128,0.7362,0.405,146.1,2.2,27.0,4.995305164319249,0.7872
Unknown_518595,ATL,518595,2020,53,222,196,62,10,0,11,23,59,2,1,0.316,0.392,0.536,0.928,0.219,0.402,0.1036,0.2658,0.6216,0.402,144.1,2.0,31.0,2.5656370656370657,0.7342
Unknown_592518,SD,592518,2020,66,281,250,72,12,1,18,27,41,0,4,0.288,0.352,0.56,0.912,0.272,0.277,0.0961,0.1459,0.758,0.401,143.4,2.5,28.0,1.5182101977107179,0.8541
Unknown_608385,CIN,608385,2020,56,191,155,39,7,0,12,29,48,6,1,0.252,0.387,0.529,0.916,0.277,0.281,0.1518,0.2513,0.5654,0.401,143.4,1.7,27.0,1.6554677206851123,0.7486999999999999
Unknown_429664,NYM,429664,2020,49,182,171,54,9,0,10,9,24,1,1,0.316,0.352,0.544,0.896,0.228,0.319,0.0495,0.1319,0.8132,0.399,142.1,1.6,38.0,2.6646464646464643,0.8681
Unknown_543807,HOU,543807,2020,61,273,240,64,7,2,18,25,50,6,2,0.267,0.348,0.538,0.885,0.271,0.264,0.0916,0.1832,0.696,0.398,141.4,2.3,31.0,2.0,0.8168
Unknown_519048,SD,519048,2020,46,160,144,40,10,0,10,15,34,1,0,0.278,0.35,0.556,0.906,0.278,0.3,0.0938,0.2125,0.6875,0.397,140.8,1.4,35.0,2.26545842217484,0.7875
Unknown_502671,STL,502671,2020,61,245,205,61,14,0,8,38,45,1,1,0.298,0.408,0.483,0.891,0.185,0.346,0.1551,0.1837,0.6531,0.394,138.8,2.0,33.0,1.1843971631205674,0.8163
